feature
"[-182.77821, 168.22331, 19.15673, 37.37135, 0.700167, 29.758072, 2.2935252, 19.214533, -1.4269012, 13.53015, -5.8525343, 12.344306, -1.2350544, 10.139304, -5.130053, 3.6145837, -6.0402184, -8.175287, -7.474783, -10.372831, -6.3459263, -0.38424325, -1.22965, -5.636897, -6.5073423, -6.792892, -4.327684, -1.522554, -2.317548, -2.1042707, 3.5311265, 1.9162205, -1.508153, 2.303785, 8.088768, 2.6507378, 5.287161, 2.7512016, 5.8685565, -0.7889286]"
"[-178.80864, 174.40054, -30.283926, -8.904556, -15.133156, 4.7039084, -3.8522103, 17.601576, 2.2484887, 27.616415, 6.229217, 15.839333, -6.947548, 5.0981846, -8.898608, 3.7995725, -4.970738, 0.9553879, -6.1585326, 9.426019, 3.451746, 7.0267467, 2.7115245, 6.272804, -1.8928425, 2.0235145, 0.4900911, -1.1491218, -4.7900877, 2.9957883, 1.4808632, -0.59021825, 1.7159255, 3.4444861, 0.58467346, 1.9312499, -0.53555405, -2.1655214, -0.63840276, -1.177511]"
"[-542.23999, 21.403486, 4.1646929, 0.022397568, -3.1632032, 2.419338, 3.2284884, 8.4359264, 5.8387966, 7.5576982, 5.0026221, 6.683084, 7.0835519, 6.0490494, 5.2555957, 6.320219, 5.5215111, 5.4140968, 5.0285821, 5.6780629, 5.4149294, 5.9871778, 5.2497854, 5.3101215, 5.2528729, 4.7987738, 4.4661036, 4.630765, 4.5238929, 4.1328678, 4.1705184, 4.4075532, 4.6615777, 4.2577863, 4.1852522, 5.0408773, 4.8642817, 4.4680018, 4.2095551, 4.3995295]"
"[-103.05681, 164.84615, -15.67658, 49.735844, 9.312111, 17.344044, -21.178795, 16.941267, 0.37433258, 9.673095, -5.4070673, 12.6797695, -6.836292, 8.581433, 0.5932081, 9.925986, -5.3600383, 3.2542121, 2.8016577, 6.0351253, -4.330696, 4.2723937, -0.9972836, 4.15928, 0.97830254, 3.4975755, -2.5547838, -2.1756454, 2.3521671, 1.3492844, -2.1002262, -0.44845933, 2.6635337, 2.183786, -1.4195296, -3.4914486, -0.6288723, -1.4296236, 0.9483565, -0.927468]"
"[-192.07228, 132.09007, -98.84944, 0.6774151, -25.435389, -9.677654, -31.589743, -3.2358665, -24.849834, -5.7216616, -23.516775, -5.847936, -24.831636, -10.386575, -23.963856, -17.12719, -21.74111, -10.443719, -11.343136, -6.586454, -12.10374, -11.110559, -13.287959, -13.126059, -15.36659, -9.475933, -8.2901945, -5.061179, -5.276082, -7.8324714, -7.31578, -5.8740015, -2.988504, -2.1846542, -2.1187747, -4.074117, -5.864284, -4.720396, -1.1819435, -2.6562023]"
"[-199.52899, 183.66898, -7.1428475, 10.107982, -11.25821, -0.34833825, -18.189222, 14.460937, -19.322914, 4.0613637, -13.59207, -2.6621299, -23.60603, -15.10153, -17.96085, -4.6422572, -15.372468, -2.0277374, -1.0822486, 0.52318466, -7.7155085, -7.2998118, -10.467753, -4.2673855, -11.049077, -17.458195, -6.1220393, -1.7852758, -5.780333, -6.4325171, 1.6107703, 2.1803448, 1.0215852, -5.0871625, -0.12433997, -5.4170289, -1.124043, -1.1611842, -0.54976588, -3.7733281]"
"[-363.9007, 176.4064, 42.354965, 44.845352, 20.407354, 37.93451, 5.3331885, 23.630613, 4.0751567, 11.233554, 3.9465742, 4.804924, -1.4119684, -3.8330116, -2.0721064, -3.842135, -6.660766, -8.824783, -1.8869445, -6.5119643, -2.5806293, -6.148154, -3.3620937, -4.108357, -3.3536081, -3.5247633, -3.1119123, -3.2549093, -3.8335533, -3.06242, -1.0403793, -1.739388, -5.063506, -1.2641329, -0.5105467, -3.520135, -3.4498107, -1.9625028, -1.7783225, -4.239701]"
"[-315.29916, 184.21286, -6.5808682, -0.34168574, -10.026158, 32.387081, -1.6628267, 14.956826, -2.4625273, 16.030809, -2.7544997, 9.1303215, -4.6150255, 8.8921185, -1.220979, 4.7441626, -1.5385524, 4.3617182, 0.17918314, 2.8933828, -1.7281126, 3.3386378, 0.74533981, 2.0624998, -0.17352542, 0.83598441, 1.0286694, 0.96533805, 1.8335397, 0.66751599, 1.7819309, 0.43572274, -0.093632475, -0.66942161, 0.14525139, -1.377151, -0.32216209, -2.1262274, -0.52921969, -1.2430825]"
"[-275.1185, 92.690437, -40.458584, 1.791566, -19.934328, 3.9973772, -10.702621, -0.57978272, -7.1338215, 0.65247506, -6.6066556, 2.7816331, -3.6062944, 1.9024905, -3.7675414, 0.14677805, -4.7266912, -1.0331111, -0.69574273, -1.2611238, -4.522769, -3.7819786, 0.15134215, -2.4750447, -3.7549498, -4.8139977, -2.5280793, -8.3080349, -6.8166237, -5.4596038, -3.902787, -4.9114065, -3.8712938, -3.0503604, -2.4691544, -2.9917727, -1.7804003, -2.1337957, -3.0861111, -0.41412869]"
"[-145.922302, 122.609962, 3.84362078, 22.7347393, -12.2434292, 17.0769253, -13.4887781, 23.0640545, -13.1128435, 14.4808359, -15.4121971, 11.6093779, -11.261879, 3.15610814, -5.42287636, -2.60568237, -11.383934, 0.884074986, -7.50171089, 9.57820988, -10.6569033, 5.67709923, -9.15918255, 5.97925568, -5.33807564, 4.77675056, -0.0287840515, 5.18871307, 1.66315508, 5.0012517, 3.4824543, 1.16609573, -8.10441494, -0.336111009, -4.01490021, 2.28812408, -4.266222, 1.56859183, -4.67180777, -1.18840194]"
"[-524.573792, 66.7728958, -13.7076368, -12.2951355, -23.6712151, -6.39780521, -13.6164913, 4.89767361, 1.06446302, 7.14048576, -2.19323993, 4.82895374, 6.53942156, 7.78489828, 2.41781783, 4.59038782, 3.47963095, 4.18376207, 2.53419852, 3.87884617, 2.76613116, 2.38475347, 1.37668884, 1.26913238, 1.72497284, 1.17293942, 2.25888538, 1.6994499, 1.75420105, 0.143591091, 0.531730831, 0.652991474, 1.04765832, 1.32993782, 1.45915711, 1.87926733, 1.53427458, 1.37438524, 0.242021948, 2.04692721]"
"[-266.85333, 192.05753, -38.415848, 14.898575, -18.072401, 23.537645, 2.8749893, 11.918587, -16.395065, 0.47873402, -4.7223315, 9.4886646, -7.5439324, -7.2179513, -10.928732, 3.2825568, -1.9307368, 0.69642973, -5.6740017, -3.7444942, 0.16609457, 0.032582805, -0.16571102, -2.0143802, 0.90507567, 0.81231707, 4.3558569, -0.66449273, -3.1954331, -0.93483686, 0.44661593, -1.1080371, -2.4739807, -4.0564489, -1.7551322, -1.5589883, 0.27204233, -2.5869896, -2.5527301, -2.8528848]"
"[-169.81548, 28.147003, -36.25734, 38.470913, -19.065004, 26.04434, -4.6445847, 21.002295, -21.141197, 18.444963, -5.658773, 14.855566, -20.305689, 6.415104, -18.197847, 4.101069, 3.4050388, 1.4686804, -12.221714, 9.45558, -10.313721, 6.6416135, -2.6514418, 8.667618, -12.790886, -0.27525452, 5.598437, 4.438445, -13.196464, -2.1390748, -6.4087477, -2.7773764, 4.3168273, 3.0791554, -1.4866681, 4.3496375, -0.62633276, 1.995889, 1.1447023, -0.7529065]"
"[-235.51964, 110.98205, -14.138463, 30.522432, -9.91591, 18.337421, -20.44052, 14.454243, -13.697428, 7.070417, -12.672661, 12.060939, -6.2122173, 7.961595, -8.395873, 4.1059837, -6.360113, 0.79818135, -8.49701, 3.74992, -1.9096864, 1.8939333, 2.898526, 6.1815367, 0.31297237, 4.935923, -0.59439015, 2.4672854, -1.451861, 1.757435, -0.64838624, 1.271236, 0.89790016, 5.262784, 2.904064, 2.92462, 0.51959085, 2.1338062, -0.76534754, -2.0075443]"
"[-136.9939, 8.5489883, -48.803074, 35.287983, -9.0153112, 40.191017, -10.977225, 16.492407, -27.202396, 6.2983103, -2.3348241, 9.1803885, -17.402407, 12.755059, -7.9319682, 5.0692496, -0.76192242, 0.82346338, -17.061453, 18.778837, -13.154895, 1.5370259, -4.7257247, 9.9840126, -12.895702, 1.5265932, -2.0337114, 5.997334, -8.7034597, -0.023021014, 0.43637764, 1.4110513, 6.5109706, -4.5249643, -1.5621006, 0.037111226, -4.4563937, 2.5941653, 0.46790552, 3.7913423]"
"[-277.93918, 85.61577, -46.81246, 19.275702, -23.003866, 38.347164, -13.092336, 30.179756, -16.952433, 7.4223776, -10.728427, 20.793104, -14.661013, 19.696323, -11.973807, 2.768945, -2.2015665, 3.1895258, -5.1154823, 5.9874563, -11.355695, -7.786496, -5.834851, -1.3031018, -14.235402, -4.707068, -4.515676, 5.2209496, -4.94379, 0.48865998, -6.056708, 0.5053537, -2.6064248, 2.6387453, 2.0084243, 2.4995203, 1.9209205, 0.805961, 0.69131094, 5.2803226]"
"[-107.97146, 169.84698, -45.563145, 15.269861, -15.660498, 17.45909, -11.585098, 13.653312, -12.54153, 14.308102, -12.305056, 8.181487, -7.0127745, 7.4465785, -5.427437, 9.746497, -6.0930514, 4.068801, -9.83375, 3.798078, -3.2018073, 0.6302301, -4.72758, 1.879589, -1.124648, -0.5755533, -2.1292706, -0.84710145, -2.442952, 2.1521575, -5.3668566, -0.9856137, 0.2426231, -1.8943257, -0.9600337, 1.3658154, -1.6603606, -0.21677302, -0.34032983, -1.4619174]"
"[-387.253082, 152.305252, -36.4401932, 9.37446117, -26.0984459, 12.5325794, -12.1464052, 15.2074614, -4.42596436, 6.06835365, -10.4729061, 9.6284523, -4.87728548, 12.8551979, 0.279147267, 11.4435568, 1.02940321, 6.65060806, -2.97659278, 2.39923191, -2.49451256, 1.53113639, 0.95730263, 3.0808959, -0.11099112, 4.07274866, 1.90398037, 2.91539001, 0.108778454, -0.0720862448, -0.260929257, -0.0896720216, -1.82563663, -0.924703062, -0.488252372, 0.0741242617, -0.546797037, -0.676054299, 0.121498503, -0.233566388]"
"[-129.33742, 20.626427, -41.50459, 40.900517, -24.971449, 23.957008, -16.21413, 14.826439, -17.103476, 13.733951, -5.671533, 21.159199, -8.308074, 3.7875998, -4.35298, 3.727564, -14.204141, -0.44033283, -6.106273, 12.535195, -14.097541, 10.977567, -2.263438, 8.385746, -9.014891, -3.8070972, -1.8574141, 3.244765, -6.587894, 4.926197, -1.8059243, -4.239978, 2.049691, -0.3453161, -2.303602, -1.6117318, -4.7731, 3.8134913, 1.7512171, 3.0661917]"
"[-239.40088, 98.44949, -20.27414, 11.886551, -13.373648, 19.792189, -14.595376, 15.779621, -24.274422, 1.1044604, -11.700699, 8.722709, -12.380828, 16.450584, -7.697266, 5.816219, -4.6264987, 2.818165, -3.0786655, 5.8727355, -1.3357404, 5.8493285, -0.75146866, 4.866973, 0.30203295, 11.330323, 3.8325043, 10.508598, -4.2108054, 2.8103445, -5.915962, 3.2179692, -2.874156, -3.3111942, -2.5347137, 2.2285597, -3.3153813, 1.9838204, -4.6414247, -0.66210824]"
"[-332.51434, 174.57486, -8.768176, 28.789892, 8.770916, 20.882618, 1.2184528, 12.976675, -6.746939, 5.8401403, -10.310581, 3.5695705, -6.711869, 1.9392899, -4.3205066, 1.6063372, -5.846869, -2.3730829, -4.5775895, -1.1877035, -5.4427633, -0.7593272, -2.3027203, -3.05751, -3.5323408, -2.0328677, -2.4581077, -4.979082, -3.2578354, -4.082168, -4.2321515, -6.348561, -2.244798, -3.0968049, -2.4730377, -4.2031555, -2.1195774, -3.4738495, -1.5267776, -2.4793024]"
"[-86.89383, 63.174873, 3.8113277, 9.597639, -2.9378858, 42.156685, -16.524925, 7.886718, -5.6365185, 16.30513, -5.0895405, 19.773159, 13.671568, 7.2487397, -25.538132, -22.512062, -20.12633, 12.668808, -6.3896585, -2.2054317, -25.194305, 5.4996324, 10.087875, 29.266907, 13.648112, 12.973301, 21.174828, 8.853155, 6.9007626, -1.842172, -6.2297106, -4.878067, 0.75272506, 7.9443645, -3.2702389, -2.847534, -3.5039978, -3.5209944, -7.030566, -14.867513]"
"[55.029873, 0.8930446, -46.64139, -6.57201, -32.526333, -2.1265044, -19.080652, 10.284073, -7.957497, 7.0303974, -9.282562, 12.764986, -6.637132, 2.4496336, -10.470632, 10.306708, 2.2018085, 4.920461, -1.2262958, -1.3009381, 1.7764797, 7.67678, -5.0923395, 7.807854, -3.6466496, 6.10073, 0.69326144, 1.2731773, -3.474188, 3.379923, 2.7558556, 8.006786, -3.0737038, 5.8648596, -2.286891, 2.7588117, -2.5654645, 3.1853948, -1.1814992, 0.6427822]"
"[-274.60223, 130.24431, -56.049473, 6.0628047, -17.936577, 19.78697, -1.699422, 12.384145, -3.2400844, 25.624866, 23.04684, 14.272835, 1.2964159, 6.3237324, 0.8880527, -3.0962288, -3.8987606, -6.4751296, 1.4436538, 5.2960515, 1.2468992, -1.0845244, -1.5662168, 4.8920197, 4.038214, -7.092201, 0.30981284, 9.452857, 4.6222296, -3.3259394, -2.246138, 1.650531, -2.4036663, -7.3821583, -3.7933137, -0.8248497, 2.046282, 5.404334, 4.644177, 7.3917723]"
"[-24.880171, 147.53938, -48.310833, 7.0821066, -24.019402, 5.4885292, -20.418873, 2.701009, -21.433445, 5.2687774, -16.986828, 4.2179589, -11.937852, 4.3735604, -11.207477, 6.7371163, -9.916605, 5.3585429, -6.9893184, 4.3003259, -3.8757071, 2.3116984, -5.9954181, 2.0843017, -4.2802992, 1.8800031, -1.4720519, 2.0322506, -1.8858303, 1.3812793, -3.0574203, -0.44740406, -2.3836017, 0.77182078, -1.8795521, 1.4273866, -1.3375406, 0.14208074, -2.1620121, 0.23828205]"
"[-238.96156, 112.16091, -42.009457, -16.026413, -39.281612, 5.417439, -43.919216, -7.721471, -14.406549, -12.592504, -20.328213, 3.7249463, -18.676426, -8.998568, -13.380391, -2.2637067, -6.228944, 0.9949959, -11.164455, -3.7345042, -6.287801, -0.9665401, -4.11398, -0.34845594, -6.29485, -4.2203937, -3.9869504, -0.3413639, -1.1059837, -0.9908022, -1.9975332, 1.2922276, -2.1541433, -0.7306848, -3.0135822, -1.4430802, -2.0890613, -4.3040752, -0.25249898, -2.426173]"
"[-248.47476, 127.949104, -50.07161, 36.06603, -14.556539, 22.940542, -14.5976925, -4.504905, -4.6247954, 6.3333254, -23.106703, 15.700766, -5.858509, -1.4362955, -7.4677916, 6.539427, -9.200228, -3.5789382, -0.6387396, -0.68674016, -10.438101, -1.329858, -0.49012214, -1.860939, -3.9208632, -1.940476, -1.5301993, -5.0596766, -3.3072317, -1.4266526, -4.999029, -1.842416, -4.2268963, -1.7307507, -5.3389935, -1.8203028, -3.744281, -3.3805873, -4.842289, -2.5021067]"
"[-87.68257, 91.7983, 15.706259, 19.526207, -22.870693, 14.977352, -24.075401, 15.655355, -18.827631, 10.4962015, -22.710443, 8.523404, -11.322229, 5.9578495, -8.771744, 3.0568264, -5.980196, 1.0716614, -13.665266, 7.7358875, -13.989693, 5.4430203, -10.04651, 3.2705722, -7.255023, 0.16401695, -6.294567, -4.0699606, -3.8107984, -3.0217798, -1.1295414, 1.1696838, -2.4206924, -0.22223438, -5.5766335, 0.1778813, -3.0206065, 1.0340282, -1.0496604, -0.40982327]"
"[-31.779339, 155.15485, -48.935989, 10.707116, -31.885588, -1.7174194, -25.025776, 5.1480174, -19.299631, 0.62672007, -18.239323, 2.457706, -10.425113, 1.8416705, -11.548126, 3.6130857, -5.9681873, 3.3863611, -5.4030151, 2.0567808, -4.8100724, -0.69425774, -4.2450528, 0.94785672, -3.3991835, 0.35555422, -1.3736473, 0.28757042, -2.1259501, -0.22651631, -1.3601528, -0.28997654, -0.87190789, 0.06628897, -1.5942949, -0.11098017, 0.11190193, -0.060071915, -0.33285084, 0.036452733]"
"[-118.85546, 151.42941, -37.549747, 8.820522, 3.635507, 20.619045, -13.473898, 16.52967, -13.689761, 10.8088455, -2.581757, 13.059343, -3.2044532, 6.0047064, -5.975652, 12.8507, 0.19579656, 3.6570086, -10.777, -8.115642, 2.0079324, 18.58696, 5.014264, -6.8376293, -5.6602497, 4.1190643, -3.670679, -8.420829, 4.993863, 12.168742, -0.72983855, -2.5294082, 0.7781938, 3.1229608, 4.2792935, 1.1554447, -2.1449578, 0.9454254, 1.0659225, -6.457524]"
"[-312.8848, 201.64882, -32.899811, 26.912079, 23.938955, 0.55387658, 17.620279, 15.128838, 2.6040027, 0.14471677, 10.717568, 6.6850195, 2.0534587, 4.8513746, 6.3231845, 1.4133871, -0.022609677, 5.3339043, 0.25404689, 3.7373374, 9.4710627, 2.1801078, 2.0442827, 7.4664121, 4.2969136, -1.7143203, 3.7216399, 7.1950345, -3.2809207, -5.1491385, 3.4513669, 3.8156934, -0.52133977, 0.039787777, -1.9707123, -1.990249, 2.9235933, 3.1644764, 4.7570877, 4.3220439]"
"[-33.238678, 53.984318, -45.328712, 3.4046323, -26.42161, 0.58624667, -9.002729, 9.56657, -22.3247, 2.5590777, -22.297386, 5.4011593, -16.985552, 3.570898, -8.890101, 11.2816, -10.981094, 4.9619327, -10.695203, 4.5395584, -2.1993127, 6.600429, -11.856819, 0.7673288, -5.7253747, 8.087534, 0.6319405, 6.5236797, -2.0764585, -0.8245105, -3.9018314, 6.6583247, -0.7646624, -0.3226127, -5.3690286, 1.0787834, -0.4059542, 0.7214446, -5.043669, -2.2742095]"
"[-116.98183, 128.03249, -87.5024, 21.093147, -9.554675, -1.3743383, -7.7587566, 17.42364, -16.417627, 3.6254756, -6.391305, 7.334168, -5.4882793, 12.650831, -2.6818185, 7.1616015, -2.130649, 10.9798355, 3.7305048, 1.8510416, 2.5419738, 3.5888658, 3.0311365, 2.1679487, -1.4835978, 2.0317566, -5.674434, -5.5502887, -4.8149767, -5.1272726, 2.3843815, 3.1112437, 3.9004457, 6.7616, 3.2685657, -2.0065742, -1.0329697, -2.020705, 0.130519, -0.22598773]"
"[-15.2875042, 87.4933243, -28.1158161, 12.6956825, 0.241934851, 20.6556339, -12.8246069, 17.083622, -12.6864262, 25.0300369, -14.5571146, 7.51212502, -13.0852995, 6.30031204, -4.61540318, 9.27676201, -11.3069801, 6.67248678, -9.48517895, 5.36811686, -7.92958307, 3.5648644, -10.322319, 0.741538703, -4.18919134, -0.341817588, -4.9616704, -2.44149947, -7.51828861, 0.0547587648, -4.63178062, -1.79145324, -4.24784946, 1.527421, -3.80018353, -1.76154113, -4.481812, -0.961884618, -4.69461203, 2.35310459]"
"[-310.18311, 95.606079, -56.086819, 12.663247, -12.279585, 22.822741, 5.8666406, 3.9692214, -9.6709538, -1.2568437, -9.6967192, 11.502337, -8.2616091, 8.4004192, -2.4882839, 5.8046579, -3.1462483, 7.4462748, -2.8698523, -2.2870278, -6.7818666, 1.0986246, -1.9867325, 1.9102143, -1.9452887, -1.1606122, -1.4528106, -2.6762962, -2.671447, -3.8849597, 0.040960722, -0.53386587, -0.69970489, -2.4181316, 1.1790098, -2.7377467, -2.215404, -0.49244002, 0.65726244, -3.3191667]"
"[-275.891418, 101.743202, -91.0168152, -4.60302925, -0.190497428, -12.7953682, -17.2797432, 3.27343726, -9.62572384, 15.3799143, 8.93755531, 12.354351, 1.44384444, 2.08109021, -6.14473581, 2.81045318, 3.32731009, 1.67760205, -1.3150599, 8.03713703, 6.12787056, 0.109663084, 5.46013594, -0.103232674, -1.36195469, 4.34712458, 0.606002867, 2.46103096, 2.55537748, 0.658671319, 4.74423027, 1.27336717, -1.08048666, 0.634698868, 1.83935905, 1.78452563, 2.03715777, 0.0970961303, 2.67303443, 0.853360236]"
"[-510.20303, 102.1154, 6.0270615, -18.095373, -20.006212, 3.8360362, -0.99213398, 1.9080648, -0.3197048, -4.4742098, -6.069562, 2.3751731, 6.8006587, 6.4790421, 0.21423286, -0.23344611, -2.0059371, 3.8558416, -3.1559987, -2.6604302, -5.4297714, -6.4304113, -1.7559649, 1.5175142, 2.8029761, 6.7035732, 1.2895799, 1.3625227, 3.014533, 4.1831503, 5.1525979, 6.4509192, 5.3236041, 3.3844106, 1.6383429, -0.055742826, 2.3911035, 2.3809454, 2.5279763, -0.4124586]"
"[-271.57932, 156.82959, -21.753572, 31.32305, -9.8533382, 24.700089, -8.5836468, 15.973794, -11.572349, 4.8299565, -10.058366, 8.2960472, -9.8040485, 3.774734, -7.2238598, -0.71342683, -6.0914526, -0.74019575, -7.2649488, -3.4338987, -1.2836725, -3.3265586, 0.022271736, 1.6317474, -2.903837, 2.7652998, -2.0286598, -1.6665976, 0.088179022, -0.76853341, 0.082718424, -0.86423212, -1.9241749, 0.089787707, -2.8398352, -1.9385489, -2.2304006, -1.6607147, -2.1766608, -2.512069]"
"[-367.23343, 117.49239, 18.439312, 31.207066, 12.658621, 11.893305, 14.669601, 8.6835089, 13.499817, 12.881904, 10.621269, 12.592954, 8.8639526, 6.6765723, 4.344203, 8.5690765, 5.0075312, 5.44592, 7.0765443, 4.3148489, 6.4018087, 3.7715344, 2.5419357, 5.0746503, 6.3355594, 3.967607, 4.7648983, 2.3706746, 2.262006, 4.4197822, 2.7249629, 3.0260284, 4.2308517, 1.909076, 2.4205074, 3.9017079, -0.15692069, 1.442052, 2.0222428, 0.37038025]"
"[-124.7006, 97.723335, -18.93243, 41.09419, -17.146942, 26.200378, -1.5060196, 19.897003, -19.058575, 16.942596, -12.076461, 16.928928, -3.5698795, 13.387759, -14.564844, 7.5819945, -10.162219, 3.6450238, -5.1080604, 8.027509, -7.9903064, -1.7658968, -0.36163378, 9.080037, -5.365321, 5.6587105, -2.2424133, 1.0570782, -2.9351494, 2.3038478, -6.4280434, 0.7845138, -2.260426, 2.7526493, -1.2198185, 1.4585651, -1.5102171, 3.2273738, -1.1380244, 0.4249073]"
"[-353.270264, 120.576622, -36.8767281, 39.4837494, -13.9582615, 26.1038437, -6.57192993, 5.10324192, 1.95868945, 8.87907314, -2.34400415, 7.11305046, -3.03502107, 9.65782356, 2.25623155, 7.81753302, -0.29727146, 6.57958937, -0.527167559, 2.71040893, -0.888576627, 8.6383667, 8.2979641, 12.8114376, 6.97077703, 1.98130417, -5.18453455, -8.15094662, -7.74222612, -2.18193436, 2.04577446, 1.65365851, -0.314427286, 2.8378408, 7.20334101, 7.3305192, 4.74772453, 2.24192357, 2.62252069, 0.775238752]"
